id,director
11519,Steven Spielberg
17443,Norman Jewison
24750,Nicholas Meyer
20283,Peter Yates
10373,Franc Roddam
11121,Roman Polanski
16972,Robert Aldrich
11583,Michael Crichton
9051,Blake Edwards
17264,Carroll Ballard
11145,Sydney Pollack
20007,Chuck Jones
10912,Delbert Mann
22328,Vincent McEveety
40160,Ronald Neame
25476,Alan Clarke
42172,Paul Schrader
26659,Peter Hyams
18966,Stan Dragoti
28942,David Cronenberg
54013,Giulio Paradisi
22975,Jeff Margolis
45964,Fred Walton
33831,Harold Becker
233,Philip Kaufman
23957,Jonathan Kaplan
13570,David Schmoeller
26326,Allan Arkush
40842,Martin Ritt
33521,John Badham
30547,Franco Zeffirelli
218,James Cameron
87,Steven Spielberg
620,Ivan Reitman
927,Joe Dante
34584,Wolfgang Petersen
90,Martin Brest
311,Sergio Leone
279,MiloÅ¡ Forman
1885,John G. Avildsen
377,Wes Craven
9610,Richard Fleischer
4437,Peter Hyams
841,David Lynch
9326,Robert Zemeckis
9336,Hugh Wilson
1880,John Milius
157,Leonard Nimoy
23111,Paul Mazursky
1788,Herbert Ross
9730,Joseph Zito
13820,Alex Cox
9314,Michael Radford
9651,Jeannot Szwarc
13924,Alvy Ray Smith
9663,John Carpenter
12309,Neal Israel
11031,Rob Reiner
11707,Richard Tuggle
14774,Tommy Chong
15144,John Hughes
625,Roland Joffé
18462,Thom Eberhardt
5968,Gene Wilder
1884,John Korty
11884,Nick Castle
13189,Clive Donner
24264,John Guillermin
11368,Joel Coen
2619,Ron Howard
655,Wim Wenders
11507,Brian De Palma
11379,W.D. Richter
16969,Richard Benjamin
24099,Joseph Ruben
2669,Roger Donaldson
2148,Francis Ford Coppola
5677,Charles Band
11899,Frank Oz
8764,Jim Abrahams
8764,David Zucker
8764,Jerry Zucker
22160,Taylor Hackford
14347,Stanley Donen
469,Jim Jarmusch
11002,Hugh Hudson
11296,Alan Parker
13763,Albert Magnoli
52744,Ulu Grosbard
15379,Joseph Zito
10631,Carl Reiner
11393,Barry Levinson
14052,Jeff Kanew
10823,Fritz Kiersch
33914,Tim Burton
15239,Lloyd Kaufman
15239,Michael Herz
18477,Wes Craven
15927,David Lean
14746,Walter Hill
24128,Jonathan Demme
14673,Danny Steinmann
48677,Richard Franklin
16806,Amy Heckerling
11950,Hal Needham
15259,Joel Silberg
16551,Bob Clark
40814,Ken Russell
17464,Sam Firstenberg
27414,Charles E. Sellier Jr.
28054,Penelope Spheeris
21989,Peter Markle
10606,Stewart Raffill
21871,Marvin J. Chomsky
26522,Norman Jewison
11495,Mark L. Lester
17835,Mick Jackson
5896,John Derek
83223,Bruno Mattei
83223,Claudio Fragasso
9507,Michael Crichton
23730,Douglas Cheek
18498,Luca Bercovici
13681,Robert Benton
11221,Willard Huyck
32081,Stuart Rosenberg
61968,Donald P. Bellisario
10179,Stewart Raffill
26178,Russell Mulcahy
27171,Arthur Hiller
9063,Lars von Trier
12762,Woody Allen
19400,Just Jaeckin
28148,Sam Firstenberg
33138,Rob Epstein
17667,Stan Lathan
19596,Steve Barron
19621,Stephen Frears
41089,John Huston
11905,Neil Jordan
1892,Richard Marquand
111,Brian De Palma
36670,Irvin Kershner
700,John Glen
850,Bob Clark
9531,Richard Lester
1621,John Landis
860,John Badham
11153,Harold Ramis
17692,Joe Alves
4543,Terry Jones
4543,Terry Gilliam
11050,James L. Brooks
18835,Noel Black
10650,Clint Eastwood
9346,Paul Brickman
9549,Philip Kaufman
1058,Jim McBride
11609,Mel Damski
14813,Burny Mattinson
12695,Tommy Chong
11654,Tony Scott
8769,John Carpenter
227,Francis Ford Coppola
19698,Bob Clark
12503,Roger Spottiswoode
11591,Carl Reiner
7012,Nicholas Meyer
10489,Lewis Teague
10269,Barbra Streisand
6341,John Badham
11336,David Cronenberg
19053,Martha Coolidge
18172,Michael Chapman
11030,Woody Allen
8289,Michael Apted
25164,Rafal Zielinski
535,Adrian Lyne
12502,Mike Nichols
36576,Blake Edwards
15120,Dick Lowry
27214,Richard Fleischer
15301,John Landis
15301,Steven Spielberg
15301,George Miller
15301,Joe Dante
22998,Alan Johnson
38291,Lewis Gilbert
849,Peter Yates
232,Francis Ford Coppola
10805,Sylvester Stallone
14854,Steve Carver
12560,Lawrence Kasdan
10576,Richard Franklin
33676,Curtis Hanson
101660,Kenneth Johnson
837,David Cronenberg
32644,John Herzfeld
12239,Sam Peckinpah
15895,James Sbardellati
92060,John Landis
11235,Bill Forsyth
14280,Carroll Ballard
15035,Ralph Bakshi
21356,Clive A. Smith
12633,Peter Hyams
13633,Rick Rosenthal
15050,Douglas Trumbull
21500,Lewis John Carlino
12921,Rick Moranis
12921,Dave Thomas
37777,Carlo Verdone
26198,Michael Mann
21721,Martin Davidson
13105,Stan Dragoti
17381,Brian Trenchard-Smith
24808,Jack Clayton
13567,Robert Hiltzik
57978,Mike Leigh
40229,Mark Rosman
47364,Charles Band
26452,Luigi Cozzi
9967,Ted Kotcheff
15251,Bruce Gowers
26978,Lamont Johnson
807,David Fincher
862,John Lasseter
629,Bryan Singer
197,Mel Gibson
710,Martin Campbell
8844,Joe Johnston
1572,John McTiernan
9348,Roger Donaldson
63,Terry Gilliam
568,Ron Howard
9737,Michael Bay
10530,Mike Gabriel
10530,Eric Goldberg
949,Michael Mann
76,Richard Linklater
9482,Danny Cannon
414,Joel Schumacher
524,Martin Scorsese
9603,Amy Heckerling
9598,Chris Noonan
8839,Brad Silberling
33689,Andy Tennant
5,Allison Anders
5,Alexandre Rockwell
5,Robert Rodriguez
5,Quentin Tarantino
9804,Kevin Reynolds
15789,Kevin Lima
15789,Paul Brizzi
9273,Steve Oedekerk
688,Clint Eastwood
451,Mike Figgis
1642,Irwin Winkler
532,Nick Park
9886,Robert Longo
8068,Robert Rodriguez
2064,Jon Turteltaub
6950,Wolfgang Petersen
577,Gus Van Sant
3512,Geoff Murphy
1408,Renny Harlin
9312,Paul W.S. Anderson
4584,Ang Lee
11017,Tamra Davis
9070,Bryan Spicer
8012,Barry Sonnenfeld
9691,Richard Donner
12106,Sam Raimi
397,Lawrence Kasdan
19004,Roy Allen Smith
12110,Mel Brooks
1710,Jon Amiel
9067,Rachel Talalay
10634,F. Gary Gray
687,Tim Robbins
8963,Tony Scott
10802,Paul Verhoeven
11448,Woody Allen
922,Jim Jarmusch
9560,Alfonso Aráu
11862,Charles Shyer
21032,Simon Wells
9271,Brett Leonard
11980,Gregory Widen
10474,Scott Kalvert
11929,Taylor Hackford
11517,Joseph Ruben
12665,Victor Salva
11780,Michael Caton-Jones
9090,Beeban Kidron
10428,Iain Softley
15602,Howard Deutch
10858,Oliver Stone
11008,Nick Castle
6520,Jerry Zucker
9382,Herbert Ross
10987,Joe Chappelle
11859,Andrew Sipes
152426,Tom Holland
11443,Albert Hughes
11443,Allen Hughes
2293,Kevin Smith
15322,Philip Davis
9087,Rob Reiner
19101,Alfonso Cuarón
1775,Michael Moore
11860,Sydney Pollack
281,Kathryn Bigelow
9071,Tom DiCillo
9061,Arne Glimcher
21183,Carlo Carlei
2086,John Badham
11472,Chris Columbus
10149,Wayne Wang
10149,Paul Auster
11381,Peter Segal
16420,Oliver Parker
36834,Agnieszka Holland
26258,Greg Beeman
14819,Steven Brill
9102,Christian Duguay
27993,Kelly Makin
18402,Lasse Hallström
9066,Betty Thomas
9344,Larry Clark
28313,Stephen Gyllenhaal
9073,Dwight H. Little
37108,Michael Gottlieb
13531,Allan Moyle
10612,Christopher Monger
11863,William Friedkin
8438,Marc Rocco
9501,Christophe Gans
164721,Simon Langton
6715,Peter Horton
9059,Ernest R. Dickerson
31174,Richard Loncraine
12122,John Carpenter
12158,Wes Craven
9091,Peter Hyams
18256,Stuart Gordon
400,Gary Fleder
8973,Clive Barker
10824,Bill Condon
6071,Barbet Schroeder
22625,Pat O'Connor
47608,Antonia Bird
25749,James D.R. Hickox
10329,Frank Marshall
13559,Tobe Hooper
32646,Todd Haynes
37653,Bernard Campan
37653,Didier Bourdon
11446,Todd Solondz
9089,Jodie Foster
31894,Robert Markowitz
37141,Guy Ferland
28387,Noah Baumbach
26441,Holly Goldberg Sloan
10533,Roland Joffé
8512,Carl Franklin
18392,Anne Goursaud
27281,Simon Wincer
27526,Sean Penn
45325,Peter Hewitt
12520,Stacy Title
40508,Shin Sang-ok
34996,Abel Ferrara
9263,Lesli Linka Glatter
12554,Chris Gerolmo
19326,John Fortenberry
28601,Greg Beeman
2054,Stephen Herek
35196,Michael Hoffman
27985,Phillip Borsos
30765,Christopher Cain
11359,Frank Oz
9909,John N. Smith
17015,Roger Michell
38884,Ken Loach
18801,Lewis Gilbert
31357,Forest Whitaker
55676,Martin Scorsese
55676,Michael Henry Wilson
11876,Jean-Paul Rappeneau
30528,Sam Weisman
11861,Jocelyn Moorhouse
54648,Don Bluth
54648,Gary Goldman
48781,Peter Hall
16295,John Singleton
19286,Brian Trenchard-Smith
20649,Spike Lee
18998,Bradford May
18725,Corey Yuen Kwai
30718,Tab Murphy
31611,Desmond Nakano
56804,Carlo Verdone
25066,Rusty Cundieff
10525,Billy Crystal
13552,Gregg Araki
40490,James Orr
43612,Étienne Chatiliez
32458,Costa Botes
32458,Peter Jackson
36278,Aaron Norris
500,Quentin Tarantino
812,Ron Clements
812,John Musker
772,Chris Columbus
364,Tim Burton
8077,David Fincher
943,Richard Donner
6114,Francis Ford Coppola
766,Sam Raimi
8845,Andrew Davis
9374,Robert Zemeckis
881,Rob Reiner
8872,Penelope Spheeris
11806,Brian Levant
402,Paul Verhoeven
9349,Roland Emmerich
9504,James Foley
11158,Randal Kleiser
2322,Phil Alden Robinson
12143,Abel Ferrara
33,Clint Eastwood
2005,Emile Ardolino
10158,Ron Shelton
1492,Ridley Scott
10906,Mary Lambert
9475,Martin Brest
10538,Kevin Hooks
763,Peter Jackson
12088,Stuart Gordon
293,Robert Redford
619,Mick Jackson
10412,Geoffrey Wright
9264,Katt Shea
11790,Kenneth Branagh
10437,Brian Henson
9876,Roger Spottiswoode
9869,Phillip Noyce
10414,Stephen Herek
1923,David Lynch
10403,Robert Altman
11569,Anthony Hickox
1883,Spike Lee
9300,Sally Potter
14684,Robert Mandel
11597,Barry Levinson
8293,James Ivory
9361,Michael Mann
9367,Robert Rodriguez
11087,Curtis Hanson
10497,Roman Polanski
9278,Geoff Murphy
14002,Ron Fricke
10699,Stephen Frears
47821,Roland Joffé
11012,Louis Malle
4823,Phil Joanou
10326,Steve Miner
31962,David Seltzer
11287,Penny Marshall
9609,Gary Sinise
26255,Dale Launer
10377,Jonathan Lynn
14239,Ralph Bakshi
11386,Neil Jordan
13225,Bill Kroyer
11066,Reginald Hudlin
10163,Brett Leonard
9529,Bernard Rose
10435,Richard Attenborough
9096,John McTiernan
18631,Larry Ferguson
10407,Frank Oz
17494,Jonathan Kaplan
14361,Thom Eberhardt
2687,John Carpenter
13823,John G. Avildsen
10608,Tim Robbins
13153,Dwight H. Little
10406,Les Mayfield
10206,Fran Rubel Kuzui
12395,Michael Apted
16562,Paul Michael Glaser
11259,Ron Howard
20763,Richard Donner
16136,Ernest R. Dickerson
11068,Cameron Crowe
18764,Ringo Lam
18764,Tsui Hark
16219,Rowdy Herrington
10411,Jonathan Lynn
9605,Barbet Schroeder
5237,Richard Stanley
25095,Peter Kosminsky
13199,Edward James Olmos
18722,Fred Schepisi
12525,Rupert Harvey
41670,Sidney Lumet
37527,Manny Coto
11428,Mick Garris
2613,Norman René
16314,Jon Turteltaub
13006,Tony Maylam
10424,Bruce Robinson
12772,Richard Pearce
12518,Andrew Bergman
5765,Carl Schenkel
19380,Roger Donaldson
22582,Phil Roman
20676,Bill Duke
15300,Kenny Ortega
19143,Michael Ritchie
40082,Arne Glimcher
13937,Brian De Palma
22004,Walter Hill
28384,Woody Allen
24230,Albert Pyun
14603,Bruce A. Evans
27381,John Landis
61225,Arthur Hiller
22590,Aaron Norris
48150,Claude Sautet
12251,Peter MacDonald
10410,Danny DeVito
2470,Fernando Trueba
2007,George Miller
18672,Ching Siu-Tung
23637,Lina Wertmüller
10409,Baz Luhrmann
19087,Sidney J. Furie
23939,Peter Hyams
34505,Chris Bould
20859,Brenton Spencer
22627,Christopher Cain
27295,Greg Beeman
33380,Morten Lindberg
85,Steven Spielberg
41280,Alan Myerson
699,John Glen
10948,Ted Berman
10948,Art Stevens
10948,Richard Rich
8810,George Miller
10156,Mel Brooks
814,John Landis
11827,Gerald Potterton
764,Sam Raimi
1103,John Carpenter
11527,John Boorman
11816,Mark Rydell
9443,Hugh Hudson
9725,Steve Miner
12528,Walter Hill
11646,Peter Weir
11281,Rick Rosenthal
11027,Bob Rafelson
13665,Steve Gordon
43089,Richard Franklin
19114,Franco Zeffirelli
10246,Bob Clark
18254,Warren Beatty
11286,Hal Needham
19429,Sydney Pollack
36819,Terry Gilliam
9538,David Cronenberg
17360,John Huston
11524,Michael Mann
31646,James Cameron
10890,Ivan Reitman
10540,Peter Hyams
1672,Georges Lautner
10768,Graham Baker
24274,Gary Sherman
11644,Brian De Palma
25093,Saul Swimmer
26444,Peter R. Hunt
5062,Claude Miller
25566,MiloÅ¡ Forman
848,Matthew Robbins
20075,Tommy Chong
12537,Karel Reisz
11298,Joe Dante
21610,Bruce Malmuth
25468,Louis Malle
10627,Harold Becker
22171,Abel Ferrara
10863,Richard Marquand
8691,Umberto Lenzi
10323,Desmond Davis
26843,Moustapha Akkad
14900,Jim Henson
31593,Ivan Passer
14664,Burt Reynolds
21515,Mickey Rose
21515,Michael Ritchie
28893,Bruce D. Clark
19379,Charles Jarrott
24634,John Irvin
24124,Tony Maylam
37936,J. Lee Thompson
13555,Tobe Hooper
37775,Carlo Verdone
21874,Michael Crichton
18905,Carl Gottlieb
28377,Tom DeSimone
39874,George Mihalka
15660,Frank Perry
10725,Michael Wadleigh
19507,John G. Avildsen
30931,Frank De Felitta
29204,Ralph Bakshi
21137,Penelope Spheeris
21764,Bill Forsyth
55538,Ed Hunt
12472,Joel Schumacher
26560,Michael Apted
30142,Errol Morris
44247,Joseph Zito
17205,Menahem Golan
32047,Sidney Lumet
64353,Alan J.W. Bell
602,Roland Emmerich
954,Brian De Palma
627,Danny Boyle
275,Joel Coen
9802,Michael Bay
75,Tim Burton
454,Baz Luhrmann
10545,Gary Trousdale
10545,Kirk Wise
11238,Tad Stones
2300,Joe Pytka
9268,Chuck Russell
11674,Stephen Herek
9294,Jon Turteltaub
755,Robert Rodriguez
1645,Joel Schumacher
199,Jonathan Frakes
9614,Dennis Dugan
9279,Brian Levant
4232,Wes Craven
11412,Renny Harlin
9390,Cameron Crowe
10830,Danny DeVito
8840,Rob Cohen
9327,Tom Shadyac
11228,Rob Cohen
9103,Jean-Claude Van Damme
12123,Andrew Davis
409,Anthony Minghella
2320,Stuart Baird
664,Jan de Bont
3595,Ron Howard
10680,Robert Lieberman
9894,Ben Stiller
819,Barry Levinson
10779,Peter Jackson
9208,John Woo
884,David Cronenberg
10061,John Carpenter
1630,MiloÅ¡ Forman
10547,David Twohy
9303,Lana Wachowski
9303,Lilly Wachowski
10218,Doug Liman
9879,Andrew Bergman
9566,Tony Scott
7095,Francis Ford Coppola
1592,Gregory Hoblit
11867,David Hogan
10684,Edward Zwick
9716,Woody Allen
9591,Tom Hanks
10280,Tom Holland
10607,Paris Barclay
9401,John Herzfeld
9400,F. Gary Gray
36758,Jane Campion
9100,Andrew Fleming
18862,Harry Winer
7300,Michael Hoffman
8766,Kevin Yagher
9101,David S. Ward
11543,Bobby Farrelly
11543,Peter Farrelly
21539,Penny Marshall
18555,Annette Haywood-Carter
9625,John Gray
10723,Ernest R. Dickerson
8866,Michael Lehmann
9431,Gilbert Adler
8818,Alan Parker
11103,Jim Wilson
11062,Harold Becker
10543,James Foley
2074,David O. Russell
10938,Hettie MacDonald
8744,Kevin Spacey
9304,Harold Ramis
549,Julian Schnabel
9460,Daniel Lee
20762,Robert Mandel
9333,Walter Hill
10861,Ringo Lam
18550,Kevin Hooks
11112,Donald Petrie
46029,Fernando Trueba
11363,Edward Burns
47333,Franco Zeffirelli
17182,John Schlesinger
3179,Mike Judge
10546,Tim Pope
20539,Nicholas Hytner
18220,Anne Goursaud
13685,Wes Anderson
10539,Henry Selick
10874,Brian Henson
3573,Douglas McGrath
11000,Mike Nichols
10478,Ron Shelton
9308,Hart Bochner
2925,Hugh Wilson
19164,Roy Allen Smith
28005,Mira Nair
12498,Billy Bob Thornton
11159,Mike Leigh
9819,Jerry Zaks
20927,Michael Goldenberg
11076,Carroll Ballard
31640,Bob Rafelson
9095,Stephen Frears
25059,David R. Ellis
10586,Stephen Hopkins
44705,Trevor Nunn
26890,Mary Harron
2045,John Dahl
7863,Scott Hicks
14469,Julien Temple
34170,Howard Franklin
25147,Michael Winterbottom
10549,Kenneth Branagh
9623,Brian Gibson
26748,John Sayles
36355,Alan Shapiro
18203,Stanley Tucci
18203,Campbell Scott
12606,Arlene Sanford
11525,Farhad Mann
9283,Ted Demme
14553,Bernardo Bertolucci
36915,Phil Joanou
10990,Lee Tamahori
11069,S. S. Wilson
11511,Paul Michael Glaser
6346,James Foley
10534,Ridley Scott
9099,Jonathan Lynn
11229,Matthew Bright
10535,Rick Friedberg
12656,Steven Baigelman
43566,Barbet Schroeder
9826,Simon Wincer
18975,Steve Barron
9536,Jason Bloom
17795,Peter Segal
2928,Nora Ephron
11306,Michael Apted
13997,Penelope Spheeris
19042,Larry Leker
19042,Paul Sabella
20759,Reginald Hudlin
1770,Neil Jordan
23945,Arthur Hiller
16299,John Landis
25189,Barbra Streisand
9302,Jon Avnet
27681,Blair Treu
42314,Al Pacino
19002,Bradford May
9450,Mark Herman
26787,Charles Sturridge
8052,Paul Thomas Anderson
25518,Coline Serreau
65595,James Cameron
15691,Geoffrey Sax
27845,Steve Buscemi
10690,Stuart Gordon
26949,Richard Attenborough
11107,Steve Rash
18414,Kelly Makin
12709,Patrice Leconte
9306,Richard Stanley
9306,John Frankenheimer
16003,Kjell Sundvall
12559,David M. Evans
25750,Greg Spence
10988,Jeremiah S. Chechik
36344,Fraser Clarke Heston
24206,Russell Mulcahy
17414,Ken Kwapis
2699,Robert Lieberman
23570,Matt Reeves
9568,Brian Yuzna
25355,Olivier Assayas
13891,Alexander Payne
19287,Brian Trenchard-Smith
16233,Lloyd Kaufman
23449,Tom DeCerchio
26422,Peter Greenaway
16448,Christopher Guest
37702,Stephen Chow
37702,Vincent Kok
48580,Jacques Audiard
17821,Krishna Rao
27770,Adam Grossman
38223,Bronwen Hughes
28059,Richard Linklater
12254,Diarmuid Lawrence
51043,John Henderson
32308,Bill Couturié
31908,Rob Reiner
15674,Tibor Takács
3065,Jim Mallon
11962,John Payson
49763,Eric Red
40001,Richard Benjamin
3587,Norman Jewison
17204,Joe Berlinger
17204,Bruce Sinofsky
10548,Leon Gast
38366,Leonardo Pieraccioni
19963,Albert Dupontel
28121,Martin Lawrence
98,Ridley Scott
77,Christopher Nolan
8871,Ron Howard
8358,Robert Zemeckis
107,Guy Ritchie
955,John Woo
1636,Harold Ramis
4247,Keenen Ivory Wayans
11688,Mark Dindal
3981,Nancy Meyers
10567,Ralph Zondag
10567,Eric Leighton
4327,McG
7443,Peter Lord
7443,Nick Park
2024,Roland Emmerich
9532,James Wong
6282,David McNally
2085,Andrzej Bartkowiak
3536,Jonathan Mostow
71,Stephen Daldry
9679,Dominic Sena
462,Steven Soderbergh
1597,Jay Roach
134,Joel Coen
2787,David Twohy
14181,Ben Younger
10501,Don Michael Paul
10501,Bibo Bergeron
1493,Donald Petrie
10559,Gregory Hoblit
641,Darren Aronofsky
10647,Mimi Leder
16366,Rob LaDuca
16366,Robert C. Ramirez
9383,Paul Verhoeven
9600,Raja Gosnell
1359,Mary Harron
16,Lars von Trier
9285,Todd Phillips
10637,Boaz Yakin
2046,Sam Raimi
4958,Robert Redford
1900,Steven Soderbergh
8859,Danny Leiner
5994,Brett Ratner
24102,Charles Grosvenor
8452,Roger Spottiswoode
11478,Rob Cohen
13930,Ralph Eggleston
2123,Peter Farrelly
2123,Bobby Farrelly
8584,Tom Dey
9741,M. Night Shyamalan
5551,Clint Eastwood
2069,Jonathan Lynn
786,Cameron Crowe
1588,Peyton Reed
392,Lasse Hallström
243,Stephen Frears
8870,Antony Hoffman
2067,Brian De Palma
8843,Tarsem Singh
479,John Singleton
15653,Douglas McCarthy
10461,Stephen T. Kay
10393,Howard Deutch
10685,Joe Charbanic
889,Brian Levant
7290,Allan A. Goldstein
11973,Roger Donaldson
1907,Danny Boyle
1619,Christopher McQuarrie
16234,Curt Geda
2133,Wolfgang Petersen
24476,David M. Evans
9678,Steven Brill
19457,James Gray
7450,Don Bluth
7450,Gary Goldman
10468,Betty Thomas
4234,Wes Craven
10429,Joe Chappelle
11678,Martin Campbell
2155,John Frankenheimer
10473,Doug Lefler
10569,Woody Allen
16187,Tad Stones
15655,Jun Falkenstein
10471,Steve Carr
10577,Patrick Lussier
13526,Kathryn Bigelow
13785,Christopher Guest
7093,Roland Joffé
12212,John Ottman
11978,"George Tillman, Jr."
2655,Robert Zemeckis
10479,William Friedkin
711,Gus Van Sant
10687,Joel Schumacher
20682,Pontus Löwenhielm
20455,Mamoru Hosoda
20455,Shigeyasu Yamauchi
10571,Robert Iscove
9871,John Fawcett
10481,Kevin Lima
12107,Peter Segal
34729,Craig Shapiro
4967,Edward Norton
5833,Owen Hurley
10383,Janusz Kaminski
10384,Walter Hill
10384,Jack Sholder
110147,David Carson
110147,Herbert Wise
5458,Roger Kumble
876,John Harrison
10862,Don Roos
6521,Rod Lurie
10642,Amy Heckerling
10564,Matt Williams
10480,Neil LaBute
11983,Taylor Hackford
11398,Christian Duguay
16222,David Raynr
11004,Curtis Hanson
4244,Jon Turteltaub
9519,Andrew Dominik
16340,Stig Bergqvist
12211,Douglas Aarniokoski
14736,Gina Prince-Bythewood
10597,Ed Bye
10035,Michael Davis
14629,Fina Torres
11826,Jonathan Glazer
10391,Chuck Russell
18041,Davis Guggenheim
10876,Philip Kaufman
318,Wim Wenders
1831,John Schlesinger
31067,Stephen Frears
11849,Courtney Solomon
9456,Bharat Nalluri
16888,Reginald Hudlin
9791,Steve Buscemi
10688,Michael Almereyda
10562,Stephen Hopkins
20697,Brian Robbins
12490,Thaddeus O'Sullivan
10560,Nicholas Hytner
5001,Julian Schnabel
41275,Richard Clabaugh
2621,Bonnie Hunt
18884,Yves Simoneau
11531,Joe Berlinger
10472,Kris Isacsson
2360,Nigel Cole
22597,Greg Berlanti
36897,Masamitsu Hidaka
919,Hiroyuki Kitakubo
18074,Bruce Paltrow
10416,Mike Nichols
48246,Kathi Castillo
25166,Nick Gomez
16225,Michael Coldewey
16225,Michel Lemire
29076,Eric Blakeney
12597,Scott Derrickson
40466,Tobe Hooper
4226,John Blanchard
27723,Robert Lee King
21311,Hugh Hudson
22230,Brad Anderson
48617,Michael Dudok de Wit
14805,Antoine Fuqua
36657,Bryan Singer
19348,Karyn Kusama
28031,Jane Anderson
28031,Martha Coolidge
28031,Anne Heche
41282,Tamra Davis
9011,Patrick Lussier
4369,Christian Faure
14195,John Waters
51861,Fabien Onteniente
12806,Cesc Gay
10763,Robert Altman
10641,Joan Chen
29946,James Ivory
29572,Sally Potter
16275,Stan Lathan
5257,Rob Sitch
18168,Gerard Stembridge
27745,Julien Temple
12619,Geoffrey Wright
18002,Dominic Anciano
18002,Ray Burdis
10697,Agnès Jaoui
10978,Josef Fares
18394,Terry Winsor
13539,Mark Piznarski
36234,Mike Figgis
10783,Nora Ephron
15489,Chris Koch
17908,Jay Russell
29512,George A. Romero
101514,Bill Corcoran
19349,Philip G. Atwell
36968,Mark Rosman
18011,Rob Spera
12509,Ed Harris
10898,Jim Kammerud
24100,Uli Edel
197725,Mark Henn
10873,E. Elias Merhige
37302,Vic Sarin
17208,Joe Berlinger
17208,Bruce Sinofsky
20410,Jim Stenstrum
17711,Des McAnuff
742,Lukas Moodysson
15723,John Swanbeck
14295,Kenneth Lonergan
21355,Billy Bob Thornton
10394,Paul McGuigan
60587,Steven Robman
36380,Olaf Lubaszenko
46406,Vidhu Vinod Chopra
20993,Aleksey Balabanov
21991,David Mamet
26450,Blair Treu
92208,Steve Boyum
17856,James Bobin
17856,Steve Smith
48868,Tim Burton
10385,Diane Keaton
32536,Don Hertzfeldt
36047,Mary Lambert
97351,Aziz Mirza
20438,Jenniphr Goodman
18292,David Gordon Green
44756,Karen Disher
44756,Guy Moore
78,Ridley Scott
601,Steven Spielberg
1091,John Carpenter
1368,Ted Kotcheff
6217,Paul Schrader
97,Steven Lisberger
1371,Sylvester Stallone
609,Tobe Hooper
9387,John Milius
150,Walter Hill
154,Nicholas Meyer
13342,Amy Heckerling
4193,Guy Hamilton
11639,Jim Henson
11639,Frank Oz
12104,Alan Parker
783,Richard Attenborough
9576,Sydney Pollack
2665,Ken Finkleman
262,Martin Scorsese
14742,Ron Howard
9699,Blake Edwards
9442,Carl Reiner
17918,Wes Craven
11704,Don Bluth
13396,Dianne Jackson
13396,Jimmy T. Murakami
10150,Jules Bass
10150,"Arthur Rankin, Jr."
2623,Taylor Hackford
29702,Dario Argento
15764,Alan J. Pakula
8288,Woody Allen
9037,Patricia Birch
16281,George A. Romero
15739,John Huston
11314,Godfrey Reggio
15600,Costa-Gavras
32085,Tim Burton
11307,George Roy Hill
13945,Albert Pyun
24740,Sidney J. Furie
37917,Clint Eastwood
11541,Peter Weir
23805,Richard Donner
9728,Steve Miner
11564,Mark L. Lester
10676,Tommy Lee Wallace
24226,Sidney Lumet
27088,Boaz Davidson
12614,Blake Edwards
10724,Clint Eastwood
22023,Tony Richardson
27150,Michael Miller
16235,Damiano Damiani
16363,Colin Higgins
23943,Robert J. Rosenthal
17590,Sidney Lumet
9343,Werner Herzog
14373,Michael Winner
16441,Don Coscarelli
11949,Terry Hughes
11949,Ian MacNaughton
10275,Cheung Yam-Yim
27273,Jules Bass
27273,"Arthur Rankin, Jr."
47886,Juan Piquer Simón
24266,George T. Miller
47955,Samuel Fuller
27726,Larry Cohen
30060,Martin Rosen
10831,Peter Greenaway
41378,Chang Cheh
39899,Brian Trenchard-Smith
20980,Slava Tsukerman
27813,Frank Henenlotter
31044,Richard Benjamin
27380,Hal Needham
13776,Barry Levinson
27475,Amy Holden Jones
49483,Clive Donner
42251,Allan Holzman
19415,Randal Kleiser
31858,Alan Clarke
47957,Joe Giannone
32336,Eldar Ryazanov
37165,Peter Weir
95,Michael Bay
10674,Tony Bancroft
10674,Barry Cook
36647,Stephen Norrington
115,Joel Coen
857,Steven Spielberg
9732,Darrell Rooney
2109,Brett Ratner
9487,John Lasseter
9487,Andrew Stanton
9837,Brenda Chapman
9837,Steve Hickner
9837,Simon Wells
8916,Eric Darnell
8916,Tim Johnson
10216,Peter Medak
8195,John Frankenheimer
2666,Alex Proyas
13761,Tom Ellery
13761,Bradley Raymond
617,John McNaughton
544,Bobby Farrelly
544,Peter Farrelly
846,Rob Bowman
73,Tony Kaye
12159,Vincent Ward
9798,Tony Scott
9313,Randall Wallace
8656,Mimi Leder
2157,Stephen Hopkins
9631,F. Gary Gray
297,Martin Brest
944,Richard Donner
3600,Danny Cannon
929,Roland Emmerich
6435,Griffin Dunne
10153,Barry Levinson
6068,Ivan Reitman
1878,Terry Gilliam
1934,John Madden
9342,Martin Campbell
10663,Frank Coraci
1965,Andrew Davis
473,Darren Aronofsky
795,Brad Silberling
9820,Nancy Meyers
8741,Terrence Malick
9745,Troy Miller
11551,Joe Dante
3050,Betty Thomas
200,Jonathan Frakes
9489,Nora Ephron
11808,Stuart Baird
4518,Shekhar Kapur
1389,Steven Soderbergh
11003,Frank Coraci
11545,Wes Anderson
9454,Andy Tennant
10312,Tom Shadyac
9411,Gregory Hoblit
9877,Jamie Blanks
